Reporte:,Detalle de facturas de grupos de locales,,,,,,,,,,,,
Periodo:,01 de agosto de 2024 al 31 de agosto de 2024,,,,,,,,,,,,
,,,,,,,,,,,,,
Nombre Local,ID Factura,Fecha Fin Transaccion,Codigo Interno del Producto,Codigo producto (Elemetrica),Descripcion del Producto,Descripcion de la Categoria,Categoria 2,Subtotal,Descuentos,Impuestos,Total,Unidades Vendidas,Precio
Restaurant 1,20240805_284336_V10G,5/8/24 20:52,3212,casacasco01-5d78e012c5714e63_3212_9515ddb66287ccf7,Tarta de Chocolate Bocas,Postres,TERRAZA,14,1.4,0.88,13.48,1,14
Restaurant 1,20240805_284309_V10G,5/8/24 21:00,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 2,20240805_102570_V11G,5/8/24 21:05,3221,casacasco02-845854d65a4841e5_3221_f6bb3344b6d68d22,Picada Panamena,Principales,TERRAZA,30,0,2.1,32.1,1,30
Restaurant 2,20240805_102570_V11G,5/8/24 21:05,1759,casacasco02-845854d65a4841e5_1759_70b572bcd1a9818b,Casco Flower, Bebidas No Alcoholicas, MOCKTAILS,13,0,0.91,13.91,2,6.5
Restaurant 2,20240805_102570_V11G,5/8/24 21:05,1758,casacasco02-845854d65a4841e5_1758_9ee179c048297b9b,Easy Beach, Bebidas No Alcoholicas, MOCKTAILS,6.5,0,0.46,6.96,1,6.5
Restaurant 2,20240805_102571_V11G,5/8/24 21:10,3221,casacasco02-845854d65a4841e5_3221_f6bb3344b6d68d22,Picada Panamena,Principales,TERRAZA,30,0,2.1,32.1,1,30
Restaurant 2,20240805_102571_V11G,5/8/24 21:10,21800009,casacasco02-845854d65a4841e5_21800009_474e7ec1fc7ef9eb,Jugo Maracuya Vaso, Bebidas No Alcoholicas, JUGOS,12,0,0.84,12.84,2,6
Restaurant 2,20240805_102571_V11G,5/8/24 21:10,21800012,casacasco02-845854d65a4841e5_21800012_d314301b86a2d6d0,Limonada frozen sin alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 2,20240805_102571_V11G,5/8/24 21:10,368,casacasco02-845854d65a4841e5_368_7459f64b9b7e4361,CocaCola 354 ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20240805_284330_V10G,5/8/24 21:15,2311,casacasco01-5d78e012c5714e63_2311_9e4187e439cbea5b,Sea & Meat,Principales,TERRAZA,36,0,2.52,38.52,1,36
Restaurant 1,20240805_284330_V10G,5/8/24 21:15,634,casacasco01-5d78e012c5714e63_634_3a5bfde5a81e344e,Modelo Especial, Bebidas Alcoholicas, CERVEZA,18,0,1.26,19.26,3,6
Restaurant 1,20240805_284330_V10G,5/8/24 21:15,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240805_284330_V10G,5/8/24 21:15,11100012,casacasco01-5d78e012c5714e63_11100012_45028fb0419491c5,Mojito Fresa, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284330_V10G,5/8/24 21:15,11000018,casacasco01-5d78e012c5714e63_11000018_e2342304123c5e27,Modelo Negra Bot 355 ML, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20240805_284330_V10G,5/8/24 21:15,1906,casacasco01-5d78e012c5714e63_1906_53fcf918857f622f,Crostini Jamon Serrano Mozzarella,Entrantes,TERRAZA,12,0,0.84,12.84,1,12
Restaurant 1,20240805_284320_V10G,5/8/24 21:15,10600029,casacasco01-5d78e012c5714e63_10600029_e4295e9b6bae090f,Don Julio 1942 Trago, Bebidas Alcoholicas, TEQUILA,35,0,2.45,37.45,1,35
Restaurant 1,20240805_284320_V10G,5/8/24 21:15,10600008,casacasco01-5d78e012c5714e63_10600008_a222b409c2049bae,Don Julio Reposado Trago, Bebidas Alcoholicas, TEQUILA,14,0,0.98,14.98,1,14
Restaurant 1,20240805_284320_V10G,5/8/24 21:15,21800012,casacasco01-5d78e012c5714e63_21800012_d314301b86a2d6d0,Limonada frozen sin alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240805_284320_V10G,5/8/24 21:15,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,0,0.38,5.89,1,5.5
Restaurant 1,20240805_284320_V10G,5/8/24 21:15,1039,casacasco01-5d78e012c5714e63_1039_e4b5b8c1425ce49c,Crema de Coco Extra, Bebidas Alcoholicas, COCTELES CLASICOS,2.5,0,0.18,2.68,1,2.5
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,520,casacasco01-5d78e012c5714e63_520_5a9d563b00a3d6f1,Cerveza Nomada Botella, Bebidas Alcoholicas, CERVEZA,117,0,8.19,125.19,18,6.5
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,2365,casacasco01-5d78e012c5714e63_2365_706bd8b328ef69ee,Experiencia Makimono (4 pax),Principales,TERRAZA,75,0,5.25,80.25,2,37.5
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,517,casacasco01-5d78e012c5714e63_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,58.5,0,4.1,62.6,9,6.5
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,2311,casacasco01-5d78e012c5714e63_2311_9e4187e439cbea5b,Sea & Meat,Principales,TERRAZA,36,0,2.52,38.52,1,36
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,2276,casacasco01-5d78e012c5714e63_2276_b7dc76abed5033d2,Tapeo Ahumado,Principales,TERRAZA,19,0,1.33,20.33,1,19
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,1738,casacasco01-5d78e012c5714e63_1738_e1915d2f782f9489,Pizza de Prosciutto,Principales,TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,1789,casacasco01-5d78e012c5714e63_1789_b1e1baae57086f2a,Pizza Funji,Principales,TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,2230,casacasco01-5d78e012c5714e63_2230_6e52de5087f67cf4,Brouchet Thai,Principales,TERRAZA,16,0,1.12,17.12,1,16
Restaurant 1,20240805_284322_V10G,5/8/24 21:23,52200002,casacasco01-5d78e012c5714e63_52200002_0979999473fa7b63,Gyozas,Entrantes,TERRAZA,10,0,0.7,10.7,1,10
Restaurant 1,20240805_284318_V10G,5/8/24 21:25,52500004,casacasco01-5d78e012c5714e63_52500004_83aa8b6d9df648b1,Acevichado Rolls,Principales,TERRAZA,14,0,0.98,14.98,1,14
Restaurant 1,20240805_284318_V10G,5/8/24 21:25,11100014,casacasco01-5d78e012c5714e63_11100014_2e3a885c3d17d465,Aperol Spritz, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284318_V10G,5/8/24 21:25,11100026,casacasco01-5d78e012c5714e63_11100026_62cee83736191494,Moscow Mule, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284318_V10G,5/8/24 21:25,52200002,casacasco01-5d78e012c5714e63_52200002_0979999473fa7b63,Gyozas,Entrantes,TERRAZA,10,0,0.7,10.7,1,10
Restaurant 1,20240805_284319_V10G,5/8/24 21:26,11100005,casacasco01-5d78e012c5714e63_11100005_afacd8cb27283b72,Old Fashioned, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284319_V10G,5/8/24 21:26,11100006,casacasco01-5d78e012c5714e63_11100006_da7daf9f92082cd8,Cosmopolitan, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284307_V10G,5/8/24 21:28,11100032,casacasco01-5d78e012c5714e63_11100032_66e468eec8a0df2a,Spicy Pineapple, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240805_284307_V10G,5/8/24 21:28,994,casacasco01-5d78e012c5714e63_994_c6e7dbc187fc6d7a,Wild Mojito, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240805_284307_V10G,5/8/24 21:28,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,0,0.38,5.89,1,5.5
Restaurant 1,20240805_284325_V10G,5/8/24 21:32,11100007,casacasco01-5d78e012c5714e63_11100007_1241e73ff4d17c8b,Negroni, Bebidas Alcoholicas, COCTELES CLASICOS,50,0,3.5,53.5,4,12.5
Restaurant 1,20240805_284325_V10G,5/8/24 21:32,1439,casacasco01-5d78e012c5714e63_1439_eff805359eb28c2c,Godfather, Bebidas Alcoholicas, COCTELES CLASICOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20240805_284325_V10G,5/8/24 21:32,10102004,casacasco01-5d78e012c5714e63_10102004_a5266e6f1d1f40b4,Buchanans 12 Trago, Bebidas Alcoholicas, WHISKY,24,0,1.68,25.68,2,12
Restaurant 1,20240805_284325_V10G,5/8/24 21:32,2368,casacasco01-5d78e012c5714e63_2368_638e2830882742d7,Experiencia Asian (2 pax),Principales,TERRAZA,22,0,1.54,23.54,1,22
Restaurant 1,20240805_284325_V10G,5/8/24 21:32,360,casacasco01-5d78e012c5714e63_360_64523901455d969a,Filete  Res Mongolian Style,Principales,TERRAZA,22,0,1.54,23.54,1,22
Restaurant 1,20240805_284325_V10G,5/8/24 21:32,784,casacasco01-5d78e012c5714e63_784_7308db7f3795faea,Tiraditi Nikkei,Principales,TERRAZA,12,0,0.84,12.84,1,12
Restaurant 1,20240805_284325_V10G,5/8/24 21:32,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,11,0,0.77,11.77,2,5.5
Restaurant 1,20240805_284311_V10G,5/8/24 21:43,10230002,casacasco01-5d78e012c5714e63_10230002_98019a5d975cc886,Jagermaister Shot, Bebidas Alcoholicas, SHOTS,10,0,0.7,10.7,1,10
Restaurant 1,20240805_284311_V10G,5/8/24 21:43,11100025,casacasco01-5d78e012c5714e63_11100025_468df665a97c88d8,Complemento para Cocteles, Bebidas Alcoholicas, COCTELES CLASICOS,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20240805_284323_V10G,5/8/24 21:50,517,casacasco01-5d78e012c5714e63_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20240805_284323_V10G,5/8/24 21:50,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 1,20240805_284323_V10G,5/8/24 21:50,634,casacasco01-5d78e012c5714e63_634_3a5bfde5a81e344e,Modelo Especial, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 2,20240805_102574_V11G,5/8/24 21:57,3233,casacasco02-845854d65a4841e5_3233_5a6464834c6dc4e7,Pescado Entero Frito,Principales,TERRAZA,29,0,2.03,31.03,1,29
Restaurant 2,20240805_102574_V11G,5/8/24 21:57,3243,casacasco02-845854d65a4841e5_3243_66bdb316f51fa804,Ensalada Mixta,Entrantes,TERRAZA,7,0,0.49,7.49,1,7
Restaurant 2,20240805_102574_V11G,5/8/24 21:57,21800012,casacasco02-845854d65a4841e5_21800012_d314301b86a2d6d0,Limonada frozen sin alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240805_284324_V10G,5/8/24 22:05,1739,casacasco01-5d78e012c5714e63_1739_a03db16af94d59fd,Cheesecake Avellana,Postres,TERRAZA,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240805_284324_V10G,5/8/24 22:05,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284324_V10G,5/8/24 22:05,11100026,casacasco01-5d78e012c5714e63_11100026_62cee83736191494,Moscow Mule, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284324_V10G,5/8/24 22:05,694,casacasco01-5d78e012c5714e63_694_d99dd7663179a996,Lavazza Cafe, Bebidas No Alcoholicas, CAFE,5,0,0.35,5.35,1,5
Restaurant 1,20240805_284313_V10G,5/8/24 22:06,11100010,casacasco01-5d78e012c5714e63_11100010_4a51f0ee50366716,Margarita Patron, Bebidas Alcoholicas, COCTELES CLASICOS,14.5,0,1.02,15.52,1,14.5
Restaurant 1,20240805_284331_V10G,5/8/24 22:11,1422,casacasco01-5d78e012c5714e63_1422_393def08c3069835,Cousino M G Rose Copa, Bebidas Alcoholicas, VINO ROSADO,16,0,1.12,17.12,2,8
Restaurant 1,20240805_284331_V10G,5/8/24 22:11,666,casacasco01-5d78e012c5714e63_666_87e5996b213f88ba,Smoky Ruby, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240805_284331_V10G,5/8/24 22:11,11100026,casacasco01-5d78e012c5714e63_11100026_62cee83736191494,Moscow Mule, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284335_V10G,5/8/24 22:21,360,casacasco01-5d78e012c5714e63_360_64523901455d969a,Filete  Res Mongolian Style,Principales,TERRAZA,22,0,1.54,23.54,1,22
Restaurant 1,20240805_284335_V10G,5/8/24 22:21,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240805_284335_V10G,5/8/24 22:21,634,casacasco01-5d78e012c5714e63_634_3a5bfde5a81e344e,Modelo Especial, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20240805_284326_V10G,5/8/24 22:22,11100026,casacasco01-5d78e012c5714e63_11100026_62cee83736191494,Moscow Mule, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20240805_284338_V10G,5/8/24 22:24,360,casacasco01-5d78e012c5714e63_360_64523901455d969a,Filete  Res Mongolian Style,Principales,TERRAZA,22,0,1.54,23.54,1,22
Restaurant 1,20240805_284338_V10G,5/8/24 22:24,3185,casacasco01-5d78e012c5714e63_3185_dcd7caf0c81557db,Patacones de Pernil,Entrantes,TERRAZA,16,0,1.12,17.12,1,16
Restaurant 1,20240805_284338_V10G,5/8/24 22:24,1739,casacasco01-5d78e012c5714e63_1739_a03db16af94d59fd,Cheesecake Avellana,Postres,TERRAZA,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20240805_284338_V10G,5/8/24 22:24,21800009,casacasco01-5d78e012c5714e63_21800009_474e7ec1fc7ef9eb,Jugo Maracuya Vaso, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240805_284327_V10G,5/8/24 22:28,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,18,0,1.26,19.26,3,6
Restaurant 1,20240805_284327_V10G,5/8/24 22:28,634,casacasco01-5d78e012c5714e63_634_3a5bfde5a81e344e,Modelo Especial, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 1,20240805_284332_V10G,5/8/24 22:31,10500021,casacasco01-5d78e012c5714e63_10500021_98a10d0613286069,Tanqueray Trago, Bebidas Alcoholicas, GINEBRA,44,0,3.08,47.08,4,11
Restaurant 1,20240805_284332_V10G,5/8/24 22:31,21500003,casacasco01-5d78e012c5714e63_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20240805_284337_V10G,5/8/24 22:40,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,36,0,2.52,38.52,6,6
Restaurant 2,20240805_102573_V11G,5/8/24 22:49,3222,casacasco02-845854d65a4841e5_3222_c5276075bcd0bed6,Burger de las Antillas,Principales,TERRAZA,19,0,1.33,20.33,1,19
Restaurant 2,20240805_102573_V11G,5/8/24 22:49,21500003,casacasco02-845854d65a4841e5_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 2,20240805_102572_V11G,5/8/24 22:49,3226,casacasco02-845854d65a4841e5_3226_e600d47ac35d2e9c,Red Frog Lobster,Principales,TERRAZA,49,0,3.43,52.43,1,49
Restaurant 2,20240805_102572_V11G,5/8/24 22:49,21800012,casacasco02-845854d65a4841e5_21800012_d314301b86a2d6d0,Limonada frozen sin alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20240805_284329_V10G,5/8/24 22:52,517,casacasco01-5d78e012c5714e63_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,19.5,0,1.37,20.87,3,6.5
Restaurant 1,20240805_284329_V10G,5/8/24 22:52,2265,casacasco01-5d78e012c5714e63_2265_e6b46f368d0c52a8,Ceviche Amazonico,Principales,TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20240805_284329_V10G,5/8/24 22:52,1907,casacasco01-5d78e012c5714e63_1907_6a9cd80c3f395833,Aceitunas Servicio,Entrantes,TERRAZA,5,0,0.35,5.35,1,5
Restaurant 2,20240806_102580_V11G,6/8/24 12:19,3186,casacasco02-845854d65a4841e5_3186_9ce0f1be72ce6453,Tacos Cobia estilo Jerk,Principales,TERRAZA,16,0,1.12,17.12,1,16
Restaurant 2,20240806_102580_V11G,6/8/24 12:19,1031,casacasco02-845854d65a4841e5_1031_862e6d14a186375f,Casa Cayuco, Bebidas Alcoholicas, KOBORE COCTELES,12.5,0,0.88,13.38,1,12.5
Restaurant 2,20240806_102580_V11G,6/8/24 12:19,11100011,casacasco02-845854d65a4841e5_11100011_fd49c38b58786a50,Whisky Sour, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 2,20240806_102580_V11G,6/8/24 12:19,3193,casacasco02-845854d65a4841e5_3193_d9adf7a56a683a9e,Torrejitas de Pescado,Principales,TERRAZA,12,0,0.84,12.84,1,12
Restaurant 2,20240806_102580_V11G,6/8/24 12:19,21500003,casacasco02-845854d65a4841e5_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,10,0,0.7,10.7,2,5
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,3221,casacasco02-845854d65a4841e5_3221_f6bb3344b6d68d22,Picada Panamena,Principales,TERRAZA,30,0,2.1,32.1,1,30
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,3232,casacasco02-845854d65a4841e5_3232_ab36d2473dbda803,Dorado al Coco,Principales,TERRAZA,26,0,1.82,27.82,1,26
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,3222,casacasco02-845854d65a4841e5_3222_c5276075bcd0bed6,Burger de las Antillas,Principales,TERRAZA,19,0,1.33,20.33,1,19
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,3219,casacasco02-845854d65a4841e5_3219_959e8efb80b7e220,Crema de Zapallo,Principales,TERRAZA,12,0,0.84,12.84,1,12
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,111,casacasco02-845854d65a4841e5_111_0b247d14aaf7c7eb,Blue Moon  12OZ, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,634,casacasco02-845854d65a4841e5_634_3a5bfde5a81e344e,Modelo Especial, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,21500014,casacasco02-845854d65a4841e5_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,5.5,0,0.38,5.89,1,5.5
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,21500003,casacasco02-845854d65a4841e5_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 2,20240806_102581_V11G,6/8/24 12:47,368,casacasco02-845854d65a4841e5_368_7459f64b9b7e4361,CocaCola 354 ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20240806_284339_V10G,6/8/24 13:45,634,casacasco01-5d78e012c5714e63_634_3a5bfde5a81e344e,Modelo Especial, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20240806_284339_V10G,6/8/24 13:45,21500014,casacasco01-5d78e012c5714e63_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,11,0,0.77,11.77,2,5.5
Restaurant 1,20240806_284339_V10G,6/8/24 13:45,1759,casacasco01-5d78e012c5714e63_1759_70b572bcd1a9818b,Casco Flower, Bebidas No Alcoholicas, MOCKTAILS,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20240806_284339_V10G,6/8/24 13:45,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,6,0,0.42,6.42,1,6
Restaurant 1,20240806_284339_V10G,6/8/24 13:45,21600009,casacasco01-5d78e012c5714e63_21600009_a216cf4000c8f63e,Sprite 12 OZ, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,3232,casacasco02-845854d65a4841e5_3232_ab36d2473dbda803,Dorado al Coco,Principales,TERRAZA,26,0,1.82,27.82,1,26
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,3202,casacasco02-845854d65a4841e5_3202_1daa07083cd40b00,Ceviche Tres Ajies,Principales,TERRAZA,21,0,1.47,22.47,1,21
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,3184,casacasco02-845854d65a4841e5_3184_dcd7caf0c81557db,Patacones de Pernil,Entrantes,TERRAZA,16,0,1.12,17.12,1,16
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,21500003,casacasco02-845854d65a4841e5_21500003_58847228b3f68369,Agua Panama Blue 500 ml, Bebidas No Alcoholicas, AGUA,15,0,1.05,16.05,3,5
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,3182,casacasco02-845854d65a4841e5_3182_7f6d6ff93fafa480,Empanaditas Ropa Vieja,Entrantes,TERRAZA,15,0,1.05,16.05,1,15
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,11000010,casacasco02-845854d65a4841e5_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,815,casacasco02-845854d65a4841e5_815_c93a8a690a1d6497,Cousino M D Luis Chardonnay copa, Bebidas Alcoholicas, VINO BLANCO,10,0,0.7,10.7,1,10
Restaurant 2,20240806_102584_V11G,6/8/24 13:51,21600004,casacasco02-845854d65a4841e5_21600004_f181f7f5d3ae33bb,Coca Zero 354ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20240806_284340_V10G,6/8/24 14:55,694,casacasco01-5d78e012c5714e63_694_d99dd7663179a996,Lavazza Cafe, Bebidas No Alcoholicas, CAFE,5,0,0.35,5.35,1,5
Restaurant 1,20240806_284340_V10G,6/8/24 14:55,21600004,casacasco01-5d78e012c5714e63_21600004_f181f7f5d3ae33bb,Coca Zero 354ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20240806_284340_V10G,6/8/24 14:55,21700001,casacasco01-5d78e012c5714e63_21700001_d8a6ab2834e58246,Quina Tonica Schweppes 330ML, Bebidas No Alcoholicas, TONICA,3.25,0,0.23,3.48,1,3.25
Restaurant 2,20240806_102588_V11G,6/8/24 15:09,3221,casacasco02-845854d65a4841e5_3221_f6bb3344b6d68d22,Picada Panamena,Principales,TERRAZA,30,0,2.1,32.1,1,30
Restaurant 2,20240806_102588_V11G,6/8/24 15:09,21500014,casacasco02-845854d65a4841e5_21500014_9d3f88f1ab3faa01,Perrier Bot 330ML, Bebidas No Alcoholicas, AGUA,11,0,0.77,11.77,2,5.5
Restaurant 2,20240806_102585_V11G,6/8/24 15:19,52300003,casacasco02-845854d65a4841e5_52300003_88017d091cd42dc8,Casacasco Roll,Principales,TERRAZA,14,4.2,0.69,10.49,1,14
Restaurant 2,20240806_102600_V11G,6/8/24 15:25,21800009,casacasco02-845854d65a4841e5_21800009_474e7ec1fc7ef9eb,Jugo Maracuya Vaso, Bebidas No Alcoholicas, JUGOS,6,3,0.21,3.21,1,6
Restaurant 2,20240806_102586_V11G,6/8/24 15:33,1896,casacasco02-845854d65a4841e5_1896_2e83b5107bc414fc,Camarones al Ajillo,Principales,TERRAZA,12,3.6,0.59,8.99,1,12
Restaurant 2,20240806_102587_V11G,6/8/24 15:35,2311,casacasco02-845854d65a4841e5_2311_9e4187e439cbea5b,Sea & Meat,Principales,TERRAZA,36,10.8,1.76,26.96,1,36
Restaurant 2,20240806_102587_V11G,6/8/24 15:35,2229,casacasco02-845854d65a4841e5_2229_2e9bc523755e327f,Montaditos Lomo Saltado,Entrantes,TERRAZA,15,4.5,0.74,11.24,1,15
Restaurant 1,20240806_284341_V10G,6/8/24 16:05,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,15,0,1.05,16.05,3,5
Restaurant 1,20240806_284341_V10G,6/8/24 16:05,673,casacasco01-5d78e012c5714e63_673_635be0c13760b955,Pacific Sunset, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 2,20240806_102589_V11G,6/8/24 16:34,3228,casacasco02-845854d65a4841e5_3228_f397e17ccea480c5,Caribbean Lobster Sandwich,Principales,TERRAZA,60,0,4.2,64.2,2,30
Restaurant 2,20240806_102589_V11G,6/8/24 16:34,3232,casacasco02-845854d65a4841e5_3232_ab36d2473dbda803,Dorado al Coco,Principales,TERRAZA,52,13,2.73,41.73,2,26
Restaurant 2,20240806_102589_V11G,6/8/24 16:34,517,casacasco02-845854d65a4841e5_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,45.5,0,3.19,48.69,7,6.5
Restaurant 2,20240806_102589_V11G,6/8/24 16:34,3221,casacasco02-845854d65a4841e5_3221_f6bb3344b6d68d22,Picada Panamena,Principales,TERRAZA,30,7.5,1.58,24.08,1,30
Restaurant 2,20240806_102589_V11G,6/8/24 16:34,3235,casacasco02-845854d65a4841e5_3235_d43ba579fd532688,Frituras de Pez Leon,Principales,TERRAZA,30,0,2.1,32.1,1,30
