Reporte:,Detalle de facturas de grupos de locales,,,,,,,,,,,,
Periodo:,01 de octubre de 2024 al 31 de octubre de 2024,,,,,,,,,,,,
,,,,,,,,,,,,,
Nombre Local,ID Factura,Fecha Fin Transaccion,Codigo Interno del Producto,Codigo producto (Elemetrica),Descripcion del Producto,Descripcion de la Categoria,Categoria 2,Subtotal,Descuentos,Impuestos,Total,Unidades Vendidas,Precio
Restaurant 1,20241010_292400_V10G,10/10/24 18:32,11100032,casacasco01-5d78e012c5714e63_11100032_66e468eec8a0df2a,Spicy Pineapple, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292400_V10G,10/10/24 18:32,994,casacasco01-5d78e012c5714e63_994_c6e7dbc187fc6d7a,Wild Mojito, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292400_V10G,10/10/24 18:32,3187,casacasco01-5d78e012c5714e63_3187_39334f566f631b16,Papas Fritas, KOBORE, KOBORE TERRAZA,5,0,0.35,5.35,1,5
Restaurant 1,20241010_292387_V10G,10/10/24 18:33,10500015,casacasco01-5d78e012c5714e63_10500015_4f2c5b64c7e2fdcc,Hendricks Trago, Bebidas Alcoholicas, GINEBRA,12,0,0.84,12.84,1,12
Restaurant 1,20241010_292386_V10G,10/10/24 18:33,10900169,casacasco01-5d78e012c5714e63_10900169_0c54098ee33a5b7d,Red Classic Copa, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,8.5,0,0.6,9.1,1,8.5
Restaurant 1,20241010_292385_V10G,10/10/24 18:33,10901057,casacasco01-5d78e012c5714e63_10901057_cde9c624589025aa,Sparkling Apple Copa, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,9.5,0,0.66,10.16,1,9.5
Restaurant 1,20241010_292384_V10G,10/10/24 18:33,21800006,casacasco01-5d78e012c5714e63_21800006_8573fc820c71742c,Jugo  Pina Vaso, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20241010_292383_V10G,10/10/24 18:33,1046,casacasco01-5d78e012c5714e63_1046_94854b99449a4959,Dona Paula Cardos Malbec Copa, Bebidas Alcoholicas, VINO TINTO,8,0,0.56,8.56,1,8
Restaurant 1,20241010_292382_V10G,10/10/24 18:33,1046,casacasco01-5d78e012c5714e63_1046_94854b99449a4959,Dona Paula Cardos Malbec Copa, Bebidas Alcoholicas, VINO TINTO,8,0,0.56,8.56,1,8
Restaurant 1,20241010_292412_V10G,10/10/24 18:35,673,casacasco01-5d78e012c5714e63_673_635be0c13760b955,Pacific Sunset, Bebidas Alcoholicas, HOUSE COCKTAILS,40.5,0,2.84,43.34,3,13.5
Restaurant 1,20241010_292412_V10G,10/10/24 18:35,11400029,casacasco01-5d78e012c5714e63_11400029_cfe5cf5798a27e60,Expreso Martini, Bebidas Alcoholicas, COCTELES CLASICOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20241010_292412_V10G,10/10/24 18:35,2228,casacasco01-5d78e012c5714e63_2228_c1185ca089a8e50d,Brocheta de Pollo,,,19,4.75,1,15.25,1,19
Restaurant 1,20241010_292412_V10G,10/10/24 18:35,3189,casacasco01-5d78e012c5714e63_3189_b3636b91a8275146,Tacos Filete Res, KOBORE, KOBORE TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241010_292412_V10G,10/10/24 18:35,52200002,casacasco01-5d78e012c5714e63_52200002_0979999473fa7b63,Gyozas,,,10,0,0.7,10.7,1,10
Restaurant 1,20241010_292399_V10G,10/10/24 18:36,1791,casacasco01-5d78e012c5714e63_1791_36e8f7de021639c5,Pizza Hawaiana, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241010_292399_V10G,10/10/24 18:36,721,casacasco01-5d78e012c5714e63_721_1fe10ce1f6d86bdf,Trio Mini Burguer, MARULA, PICADAS MARULA TERRAZA,17,0,1.19,18.19,1,17
Restaurant 1,20241010_292399_V10G,10/10/24 18:36,21800012,casacasco01-5d78e012c5714e63_21800012_2e21557427bb5463,Limonada sin Alcohol, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20241010_292399_V10G,10/10/24 18:36,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241010_292399_V10G,10/10/24 18:36,21600004,casacasco01-5d78e012c5714e63_21600004_f181f7f5d3ae33bb,Coca Zero 354ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20241010_292392_V10G,10/10/24 18:36,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,10,0,0.7,10.7,2,5
Restaurant 1,20241010_292397_V10G,10/10/24 18:44,2365,casacasco01-5d78e012c5714e63_2365_706bd8b328ef69ee,Experiencia Makimono (4 pax),,,37.5,0,2.63,40.13,1,37.5
Restaurant 1,20241010_292397_V10G,10/10/24 18:44,10901010,casacasco01-5d78e012c5714e63_10901010_00c0f12b5b184ffe,Red Classic Jarra, Bebidas Alcoholicas, SUBPRODUCTOS DE BARRA,30,0,2.1,32.1,1,30
Restaurant 1,20241010_292397_V10G,10/10/24 18:44,1791,casacasco01-5d78e012c5714e63_1791_36e8f7de021639c5,Pizza Hawaiana, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241010_292397_V10G,10/10/24 18:44,2229,casacasco01-5d78e012c5714e63_2229_2e9bc523755e327f,Montaditos Lomo Saltado,,,15,0,1.05,16.05,1,15
Restaurant 1,20241010_292397_V10G,10/10/24 18:44,21800006,casacasco01-5d78e012c5714e63_21800006_8573fc820c71742c,Jugo  Pina Vaso, Bebidas No Alcoholicas, JUGOS,6,0,0.42,6.42,1,6
Restaurant 1,20241010_292403_V10G,10/10/24 18:45,3217,casacasco01-5d78e012c5714e63_3217_f6bb3344b6d68d22,Picada Panamena, KOBORE, KOBORE TERRAZA,30,0,2.1,32.1,1,30
Restaurant 1,20241010_292403_V10G,10/10/24 18:45,2391,casacasco01-5d78e012c5714e63_2391_6c2588e2559c5a5b,Ceviche Frito,,,23,0,1.61,24.61,1,23
Restaurant 1,20241010_292403_V10G,10/10/24 18:45,478,casacasco01-5d78e012c5714e63_478_29756071c33df3f7,Dona Paula Cardos Chardonnay Copa, Bebidas Alcoholicas, VINO BLANCO,20,0,1.4,21.4,2,10
Restaurant 1,20241010_292403_V10G,10/10/24 18:45,1046,casacasco01-5d78e012c5714e63_1046_94854b99449a4959,Dona Paula Cardos Malbec Copa, Bebidas Alcoholicas, VINO TINTO,8,0,0.56,8.56,1,8
Restaurant 1,20241010_292403_V10G,10/10/24 18:45,1444,casacasco01-5d78e012c5714e63_1444_8e690e7c5e2f0bfa,San Felipe Botella, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241010_292403_V10G,10/10/24 18:45,517,casacasco01-5d78e012c5714e63_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241010_292403_V10G,10/10/24 18:45,368,casacasco01-5d78e012c5714e63_368_7459f64b9b7e4361,CocaCola 354 ML, Bebidas No Alcoholicas, SODA,3.5,0,0.25,3.75,1,3.5
Restaurant 1,20241010_292461_V10G,10/10/24 18:53,1901,casacasco01-5d78e012c5714e63_1901_74f409587b06ba8f,Mini Panino Salmon Ahumado,,,14,4.2,0.69,10.49,1,14
Restaurant 1,20241010_292402_V10G,10/10/24 19:01,3200,casacasco01-5d78e012c5714e63_3200_94c02a0b9fd88b8c,Carribean Cocounut Cocktail, KOBORE, KOBORE TERRAZA,22,0,1.54,23.54,1,22
Restaurant 1,20241010_292402_V10G,10/10/24 19:01,10300002,casacasco01-5d78e012c5714e63_10300002_3decec02e5bb07f7,Abuelo 7  Trago, Bebidas Alcoholicas, RON,20,0,1.4,21.4,2,10
Restaurant 1,20241010_292402_V10G,10/10/24 19:01,52300003,casacasco01-5d78e012c5714e63_52300003_88017d091cd42dc8,Casacasco Roll,,,14,0,0.98,14.98,1,14
Restaurant 1,20241010_292402_V10G,10/10/24 19:01,52500004,casacasco01-5d78e012c5714e63_52500004_83aa8b6d9df648b1,Acevichado Rolls,,,14,0,0.98,14.98,1,14
Restaurant 1,20241010_292402_V10G,10/10/24 19:01,3209,casacasco01-5d78e012c5714e63_3209_0e6867eed4b8a5c0,Sous y Patacon, KOBORE, KOBORE TERRAZA,12,0,0.84,12.84,1,12
Restaurant 1,20241010_292402_V10G,10/10/24 19:01,21500007,casacasco01-5d78e012c5714e63_21500007_efeb63b6d6a59cfa,Agua Panama Blue 330 ml vidrio, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20241010_292410_V10G,10/10/24 19:15,11100005,casacasco01-5d78e012c5714e63_11100005_afacd8cb27283b72,Old Fashioned, Bebidas Alcoholicas, COCTELES CLASICOS,37.5,0,2.63,40.12,3,12.5
Restaurant 1,20241010_292410_V10G,10/10/24 19:15,2391,casacasco01-5d78e012c5714e63_2391_6c2588e2559c5a5b,Ceviche Frito,,,23,0,1.61,24.61,1,23
Restaurant 1,20241010_292423_V10G,10/10/24 19:15,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,0,0,0,0,1,0
Restaurant 1,20241010_292406_V10G,10/10/24 19:16,10300029,casacasco01-5d78e012c5714e63_10300029_b83af0677978146e,Zacapa 23 Trago, Bebidas Alcoholicas, RON,25,0,1.75,26.75,2,12.5
Restaurant 1,20241010_292406_V10G,10/10/24 19:16,52100001,casacasco01-5d78e012c5714e63_52100001_4ed51bfe1fed03a5,Pizza Salmon Fresco,,,18,0,1.26,19.26,1,18
Restaurant 1,20241010_292406_V10G,10/10/24 19:16,782,casacasco01-5d78e012c5714e63_782_7ee6d0bc455d490b,Tiradito Lima,,,18,0,1.26,19.26,1,18
Restaurant 1,20241010_292406_V10G,10/10/24 19:16,1444,casacasco01-5d78e012c5714e63_1444_8e690e7c5e2f0bfa,San Felipe Botella, Bebidas Alcoholicas, CERVEZA,13,0,0.91,13.91,2,6.5
Restaurant 1,20241010_292404_V10G,10/10/24 19:18,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292404_V10G,10/10/24 19:18,3354,casacasco01-5d78e012c5714e63_3354_b89638455e640027,Margarita, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241010_292404_V10G,10/10/24 19:18,517,casacasco01-5d78e012c5714e63_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241010_292416_V10G,10/10/24 19:19,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,45,0,3.15,48.15,9,5
Restaurant 1,20241010_292405_V10G,10/10/24 19:21,11100029,casacasco01-5d78e012c5714e63_11100029_a243504ef0b53838,Paixao Sour, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292405_V10G,10/10/24 19:21,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,3354,casacasco01-5d78e012c5714e63_3354_b89638455e640027,Margarita, Bebidas Alcoholicas, COCTELES CLASICOS,50,0,3.5,53.5,4,12.5
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,3204,casacasco01-5d78e012c5714e63_3204_7f6d6ff93fafa480,Empanaditas Ropa Vieja, KOBORE, KOBORE TERRAZA,30,0,2.1,32.1,2,15
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,783,casacasco01-5d78e012c5714e63_783_f617d10d3d3b0968,Temptation Rolls,,,28,0,1.96,29.96,2,14
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,20,0,1.4,21.4,4,5
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,2228,casacasco01-5d78e012c5714e63_2228_c1185ca089a8e50d,Brocheta de Pollo,,,19,0,1.33,20.33,1,19
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,1738,casacasco01-5d78e012c5714e63_1738_e1915d2f782f9489,Pizza de Prosciutto, MARULA, PICADAS MARULA TERRAZA,18,0,1.26,19.26,1,18
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,12,0,0.84,12.84,2,6
Restaurant 1,20241010_292419_V10G,10/10/24 19:21,52200002,casacasco01-5d78e012c5714e63_52200002_0979999473fa7b63,Gyozas,,,10,0,0.7,10.7,1,10
Restaurant 1,20241010_292407_V10G,10/10/24 19:28,517,casacasco01-5d78e012c5714e63_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241010_292418_V10G,10/10/24 19:30,2265,casacasco01-5d78e012c5714e63_2265_e6b46f368d0c52a8,Ceviche Amazonico,,,36,0,2.52,38.52,2,18
Restaurant 1,20241010_292418_V10G,10/10/24 19:30,11100029,casacasco01-5d78e012c5714e63_11100029_a243504ef0b53838,Paixao Sour, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292418_V10G,10/10/24 19:30,11100032,casacasco01-5d78e012c5714e63_11100032_66e468eec8a0df2a,Spicy Pineapple, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292418_V10G,10/10/24 19:30,994,casacasco01-5d78e012c5714e63_994_c6e7dbc187fc6d7a,Wild Mojito, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292418_V10G,10/10/24 19:30,2048,casacasco01-5d78e012c5714e63_2048_707568813ac868a9,Mediterranean, Bebidas Alcoholicas, HOUSE COCKTAILS,13,0,0.91,13.91,1,13
Restaurant 1,20241010_292418_V10G,10/10/24 19:30,1988,casacasco01-5d78e012c5714e63_1988_ff7293f35ae1f9d3,Extra de Pan,,,4,0,0.28,4.28,2,2
Restaurant 1,20241010_292409_V10G,10/10/24 19:35,1444,casacasco01-5d78e012c5714e63_1444_8e690e7c5e2f0bfa,San Felipe Botella, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241010_292426_V10G,10/10/24 19:35,10400014,casacasco01-5d78e012c5714e63_10400014_80670b8f0c4349bb,Titos Vodka Trago, Bebidas Alcoholicas, VODKA,36,0,2.52,38.52,3,12
Restaurant 1,20241010_292426_V10G,10/10/24 19:35,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,27,0,1.89,28.89,2,13.5
Restaurant 1,20241010_292426_V10G,10/10/24 19:35,2367,casacasco01-5d78e012c5714e63_2367_83072fd53a540586,Sushi Boat (2 pax),,,23,0,1.61,24.61,1,23
Restaurant 1,20241010_292426_V10G,10/10/24 19:35,1906,casacasco01-5d78e012c5714e63_1906_53fcf918857f622f,Crostini Jamon Serrano Mozzarella,,,12,0,0.84,12.84,1,12
Restaurant 1,20241010_292417_V10G,10/10/24 19:40,360,casacasco01-5d78e012c5714e63_360_64523901455d969a,Filete  Res Mongolian Style, MARULA, PICADAS MARULA TERRAZA,22,0,1.54,23.54,1,22
Restaurant 1,20241010_292417_V10G,10/10/24 19:40,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292417_V10G,10/10/24 19:40,1906,casacasco01-5d78e012c5714e63_1906_53fcf918857f622f,Crostini Jamon Serrano Mozzarella,,,12,0,0.84,12.84,1,12
Restaurant 1,20241010_292417_V10G,10/10/24 19:40,3391,casacasco01-5d78e012c5714e63_3391_07d96402a4ab48e0,Aderezo Aji Chombo y Tomillo, KOBORE, KOBORE TERRAZA,1,0,0.07,1.07,1,1
Restaurant 1,20241010_292509_V10G,10/10/24 19:40,1263,casacasco01-5d78e012c5714e63_1263_dbc2174b0712605f,Booster Vodka, Bebidas Alcoholicas, VODKA,0,0,0,0,1,0
Restaurant 1,20241010_292414_V10G,10/10/24 19:49,782,casacasco01-5d78e012c5714e63_782_7ee6d0bc455d490b,Tiradito Lima,,,18,0,1.26,19.26,1,18
Restaurant 1,20241010_292414_V10G,10/10/24 19:49,2049,casacasco01-5d78e012c5714e63_2049_48d08f56eac79904,The Traveler, Bebidas Alcoholicas, HOUSE COCKTAILS,13,0,0.91,13.91,1,13
Restaurant 1,20241010_292414_V10G,10/10/24 19:49,517,casacasco01-5d78e012c5714e63_517_a7557a8b4f75294a,Cerveza Ley Seca Botella, Bebidas Alcoholicas, CERVEZA,6.5,0,0.46,6.96,1,6.5
Restaurant 1,20241010_292425_V10G,10/10/24 19:51,3354,casacasco01-5d78e012c5714e63_3354_b89638455e640027,Margarita, Bebidas Alcoholicas, COCTELES CLASICOS,75,0,5.25,80.25,6,12.5
Restaurant 1,20241010_292422_V10G,10/10/24 19:55,1592,casacasco01-5d78e012c5714e63_1592_e3d4e5db5917203a,Belly Pork Corn, MARULA, PICADAS MARULA TERRAZA,16,0,1.12,17.12,1,16
Restaurant 1,20241010_292422_V10G,10/10/24 19:55,1594,casacasco01-5d78e012c5714e63_1594_76412b4faeb2309d,Arancini de Pulpo, MARULA, PICADAS MARULA TERRAZA,15,0,1.05,16.05,1,15
Restaurant 1,20241010_292422_V10G,10/10/24 19:55,2250,casacasco01-5d78e012c5714e63_2250_da04bf4b90eea22c,Croquetas de Salmon,,,15,0,1.05,16.05,1,15
Restaurant 1,20241010_292422_V10G,10/10/24 19:55,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292422_V10G,10/10/24 19:55,994,casacasco01-5d78e012c5714e63_994_c6e7dbc187fc6d7a,Wild Mojito, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292422_V10G,10/10/24 19:55,11100016,casacasco01-5d78e012c5714e63_11100016_cf365daeff3f9969,Pina Colada, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241010_292422_V10G,10/10/24 19:55,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,10,0,0.7,10.7,2,5
Restaurant 1,20241010_292408_V10G,10/10/24 20:00,1921,casacasco01-5d78e012c5714e63_1921_74eed0d2a384f125,Veggie Roll,,,10,0,0.7,10.7,1,10
Restaurant 1,20241010_292434_V10G,10/10/24 20:02,3354,casacasco01-5d78e012c5714e63_3354_b89638455e640027,Margarita, Bebidas Alcoholicas, COCTELES CLASICOS,50,0,3.5,53.5,4,12.5
Restaurant 1,20241010_292434_V10G,10/10/24 20:02,11100016,casacasco01-5d78e012c5714e63_11100016_cf365daeff3f9969,Pina Colada, Bebidas Alcoholicas, COCTELES CLASICOS,37.5,0,2.63,40.13,3,12.5
Restaurant 1,20241010_292434_V10G,10/10/24 20:02,3204,casacasco01-5d78e012c5714e63_3204_7f6d6ff93fafa480,Empanaditas Ropa Vieja, KOBORE, KOBORE TERRAZA,30,0,2.1,32.1,2,15
Restaurant 1,20241010_292434_V10G,10/10/24 20:02,673,casacasco01-5d78e012c5714e63_673_635be0c13760b955,Pacific Sunset, Bebidas Alcoholicas, HOUSE COCKTAILS,27,0,1.89,28.89,2,13.5
Restaurant 1,20241010_292434_V10G,10/10/24 20:02,3185,casacasco01-5d78e012c5714e63_3185_dcd7caf0c81557db,Patacones de Pernil, KOBORE, KOBORE TERRAZA,16,4,0.84,12.84,1,16
Restaurant 1,20241010_292434_V10G,10/10/24 20:02,2249,casacasco01-5d78e012c5714e63_2249_fea53836492505d1,Guacamole y Nachos,,,12,0,0.84,12.84,1,12
Restaurant 1,20241010_292442_V10G,10/10/24 20:25,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,50,0,3.5,53.5,10,5
Restaurant 1,20241010_292442_V10G,10/10/24 20:25,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,24,0,1.68,25.68,4,6
Restaurant 1,20241010_292442_V10G,10/10/24 20:25,744,casacasco01-5d78e012c5714e63_744_5ed9bc898cd66bae,Vaso Chelado, Bebidas Alcoholicas, CERVEZA,9,0,0.63,9.63,6,1.5
Restaurant 1,20241010_292430_V10G,10/10/24 20:42,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,20,0,1.4,21.4,4,5
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,2391,casacasco01-5d78e012c5714e63_2391_6c2588e2559c5a5b,Ceviche Frito,,,23,0,1.61,24.61,1,23
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,1213,casacasco01-5d78e012c5714e63_1213_0fafa3b69652e72e,Tiki Party (6 unidades), Bebidas Alcoholicas, TROPICAL SHOTS,20,0,1.4,21.4,1,20
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,2252,casacasco01-5d78e012c5714e63_2252_6b9e1b98841a682b,Ebi Furai,,,15,0,1.05,16.05,1,15
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,11100029,casacasco01-5d78e012c5714e63_11100029_a243504ef0b53838,Paixao Sour, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,2049,casacasco01-5d78e012c5714e63_2049_48d08f56eac79904,The Traveler, Bebidas Alcoholicas, HOUSE COCKTAILS,13,0,0.91,13.91,1,13
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,11100007,casacasco01-5d78e012c5714e63_11100007_1241e73ff4d17c8b,Negroni, Bebidas Alcoholicas, COCTELES CLASICOS,12.5,0,0.88,13.38,1,12.5
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,988,casacasco01-5d78e012c5714e63_988_14dc863869ad6c45,Amapola, Bebidas No Alcoholicas, JUGOS,8,0,0.56,8.56,1,8
Restaurant 1,20241010_292424_V10G,10/10/24 20:45,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,5,0,0.35,5.35,1,5
Restaurant 1,20241010_292439_V10G,10/10/24 20:46,10120001,casacasco01-5d78e012c5714e63_10120001_08b9646584cd93c5,Mojito Clasico, Bebidas Alcoholicas, MOJITOS,37.5,0,2.63,40.13,3,12.5
Restaurant 1,20241010_292439_V10G,10/10/24 20:46,2391,casacasco01-5d78e012c5714e63_2391_6c2588e2559c5a5b,Ceviche Frito,,,23,0,1.61,24.61,1,23
Restaurant 1,20241010_292439_V10G,10/10/24 20:46,673,casacasco01-5d78e012c5714e63_673_635be0c13760b955,Pacific Sunset, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292439_V10G,10/10/24 20:46,780,casacasco01-5d78e012c5714e63_780_e6aed2a7b2f26f98,Coconut Passion, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292451_V10G,10/10/24 20:47,11000010,casacasco01-5d78e012c5714e63_11000010_c153699ccee59b66,Corona Botella 355ML, Bebidas Alcoholicas, CERVEZA,30,0,2.1,32.1,5,6
Restaurant 1,20241010_292451_V10G,10/10/24 20:47,11100029,casacasco01-5d78e012c5714e63_11100029_a243504ef0b53838,Paixao Sour, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292451_V10G,10/10/24 20:47,994,casacasco01-5d78e012c5714e63_994_c6e7dbc187fc6d7a,Wild Mojito, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292451_V10G,10/10/24 20:47,111,casacasco01-5d78e012c5714e63_111_0b247d14aaf7c7eb,Blue Moon  12OZ, Bebidas Alcoholicas, CERVEZA,13,0,0.91,13.91,2,6.5
Restaurant 1,20241010_292451_V10G,10/10/24 20:47,11000015,casacasco01-5d78e012c5714e63_11000015_1df5bd2f7d4b869e,Balboa Roja lata 330 ml, Bebidas Alcoholicas, CERVEZA,10,0,0.7,10.7,2,5
Restaurant 1,20241010_292451_V10G,10/10/24 20:47,21900001,casacasco01-5d78e012c5714e63_21900001_761d8ead95690784,Red Bull 250 ML, Bebidas No Alcoholicas, ENERGIZANTES,6,0,0.42,6.42,1,6
Restaurant 1,20241010_292451_V10G,10/10/24 20:47,21500007,casacasco01-5d78e012c5714e63_21500007_efeb63b6d6a59cfa,Agua Panama Blue 330 ml vidrio, Bebidas No Alcoholicas, AGUA,5,0,0.35,5.35,1,5
Restaurant 1,20241010_292415_V10G,10/10/24 20:47,11100029,casacasco01-5d78e012c5714e63_11100029_a243504ef0b53838,Paixao Sour, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292415_V10G,10/10/24 20:47,994,casacasco01-5d78e012c5714e63_994_c6e7dbc187fc6d7a,Wild Mojito, Bebidas Alcoholicas, HOUSE COCKTAILS,13.5,0,0.95,14.45,1,13.5
Restaurant 1,20241010_292420_V10G,10/10/24 20:48,11100018,casacasco01-5d78e012c5714e63_11100018_045aafb2c5798c6e,Caipirinha, Bebidas Alcoholicas, COCTELES CLASICOS,25,0,1.75,26.75,2,12.5
Restaurant 1,20241010_292420_V10G,10/10/24 20:48,10300008,casacasco01-5d78e012c5714e63_10300008_b5414ac7bbc91c66,Abuelo Anejo Trago, Bebidas Alcoholicas, RON,18,0,1.26,19.26,2,9
Restaurant 1,20241010_292452_V10G,10/10/24 20:58,10102017,casacasco01-5d78e012c5714e63_10102017_f2869def055b5d18,JW Black 12 Label Trago, Bebidas Alcoholicas, WHISKY,33,0,2.31,35.31,3,11
Restaurant 1,20241010_292452_V10G,10/10/24 20:58,10300008,casacasco01-5d78e012c5714e63_10300008_b5414ac7bbc91c66,Abuelo Anejo Trago, Bebidas Alcoholicas, RON,27,0,1.89,28.89,3,9
